fiscal_year,primary_address_line_1,State_code,X_COORDINATE,Y_COORDINATE,Long,Lat,Community_district,Council-district,Census_tract,Borough_block_lot,NTA,NTA_Name,Geographical_District_code,Administrative_District_Code,Administrative_District_Name,Community_district 1,Police_precinct
2020,257 NORTH  6 STREET,NY,996793,199800,-73.9548,40.7151,301,33,51900,3023300011,BK73,North Side-South Side,14,14,COMMUNITY SCHOOL DISTRICT 14,301,94
2020,1600 ROCKAWAY PARKWAY,NY,1012391,172660,-73.898601,40.640543,318,46,99000,3082220001,BK50,Canarsie,18,18,NULL,318,69
2020,985 ROCKAWAY AVENUE,NY,1010148,178159,-73.906662,40.655644,316,42,92200,3036360007,BK81,Brownsville,23,23,NULL,316,73
2020,1137 HERKIMER STREET,NY,1007797,186347,-73.915106,40.678124,316,41,30100,3015500001,BK79,Ocean Hill,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,1495 HERKIMER STREET,NY,1010838,186133,-73.904143,40.677528,316,37,36700,3015540016,BK79,Ocean Hill,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,402 EASTERN PARKWAY,NY,996681,183219,-73.955188,40.669561,309,35,32300,3012670001,BK63,Crown Heights South,17,17,NULL,309,71
2020,985 ROCKAWAY AVENUE,NY,1010148,178159,-73.906662,40.655644,316,42,92200,3036360007,BK81,Brownsville,23,23,NULL,316,73
2020,800 GATES AVENUE,NY,1003090,189930,-73.932066,40.68797,303,36,29300,3016360001,BK35,Stuyvesant Heights,16,84,OFFICE OF CHARTER SCHOOLS,303,81
2020,800 GATES AVENUE,NY,1003090,189930,-73.932066,40.68797,303,36,29300,3016360001,BK35,Stuyvesant Heights,16,84,OFFICE OF CHARTER SCHOOLS,303,81
2020,732 HENRY STREET,NY,983175,185546,-74.003372,40.675936,306,38,5900,3005390024,BK33,Carroll Gardens-Columbia Street-Red Hook,15,84,OFFICE OF CHARTER SCHOOLS,306,76
2020,205 Rockaway Parkway,NY,1006323,180451,-73.92044,40.661945,317,41,89200,3046330050,BK81,Brownsville,18,84,OFFICE OF CHARTER SCHOOLS,317,67
2020,800 VAN SICLEN AVE,NY,1015961,179729,-73.885704,40.659934,305,42,110400,3043490050,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,345 DEAN STREET,NY,989723,188459,-73.980266,40.683951,302,33,3900,3001920013,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15,15,COMMUNITY SCHOOL DISTRICT 15,302,84
2020,999 JAMAICA AVENUE,NY,1020493,191783,-73.869305,40.693002,305,37,118000,3040940001,BK99,park-cemetery-etc-Brooklyn,19,19,NULL,305,75
2020,145 PENNSYLVANIA AVENUE,NY,1013105,184765,-73.895976,40.673766,305,37,114400,3037040001,BK85,East New York (Pennsylvania Ave),19,19,NULL,305,75
2020,350 LINWOOD STREET,NY,1016367,185988,-73.884211,40.677112,305,37,117000,3039690001,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,350 LINWOOD STREET,NY,1016367,185988,-73.884211,40.677112,305,37,117000,3039690001,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,574 DUMONT AVENUE,NY,1012657,181733,-73.897604,40.665446,305,42,113000,3038020015,BK85,East New York (Pennsylvania Ave),19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,251 MAC DOUGAL STREET,NY,1009013,187279,-73.910719,40.680679,316,37,36900,3015280001,BK79,Ocean Hill,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,153 35TH STREET,NY,983045,178123,-74.004342,40.655583,307,38,8400,3006880026,BK32,Sunset Park West,15,15,NULL,307,72
2020,76 RIVERDALE AVENUE,NY,1008247,179605,-73.913508,40.659618,316,42,89600,3035970011,BK81,Brownsville,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,1700 FULTON STREET,NY,1003221,186472,-73.931604,40.678478,303,36,27100,3017010001,BK61,Crown Heights North,16,16,NULL,303,81
2020,71-77 CLINTON AVENUE,NY,992913,192627,-73.968759,40.695389,302,35,19100,3018880034,BK69,Clinton Hill,13,13,NULL,302,88
2020,210 CHESTER STREET,NY,1008863,181999,-73.911279,40.666187,316,41,92400,3035420001,BK81,Brownsville,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,1700 FULTON STREET,NY,1003221,186472,-73.931604,40.678478,303,36,27100,3017010001,BK61,Crown Heights North,16,16,COMMUNITY SCHOOL DISTRICT 16,303,81
2020,9517 KINGS HIGHWAY,NY,1006263,179711,-73.920658,40.659914,317,41,88600,3046500015,BK96,Rugby-Remsen Village,18,18,NULL,317,67
2020,105 TECH PLACE,NY,988103,192646,-73.986105,40.695444,302,33,1300,3001310001,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,13,13,NULL,302,84
2020,105 TECH PLACE,NY,988103,192646,-73.986105,40.695444,302,33,1300,3001310001,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,13,13,NULL,302,84
2020,27 HUNTINGTON STREET,NY,982821,186259,-74.005151,40.677914,306,38,5900,3005250001,BK33,Carroll Gardens-Columbia Street-Red Hook,15,15,COMMUNITY SCHOOL DISTRICT 15,306,76
2020,605 SHEPHERD AVENUE,NY,1017780,183165,-73.879131,40.669358,305,42,116400,3040690001,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,605 SHEPHERD AVENUE,NY,1017780,183165,-73.879131,40.669358,305,42,116400,3040690001,BK82,East New York,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,982 HEGEMAN AVENUE,NY,1018627,181876,-73.876084,40.665817,305,42,111600,3044770001,BK82,East New York,19,84,OFFICE OF CHARTER SCHOOLS,305,75
2020,1014 LAFAYETTE AVENUE,NY,1003152,191221,-73.9317,40.6921,303,36,29100,3016160001,BK35,Stuyvesant Heights,16,16,COMMUNITY SCHOOL DISTRICT 16,303,81
2020,1014 LAFAYETTE AVENUE,NY,1003152,191221,-73.9317,40.6921,303,36,29100,3016160001,BK35,Stuyvesant Heights,16,16,COMMUNITY SCHOOL DISTRICT 16,303,81
2020,50 AVENUE P,NY,987949,160421,-73.986678,40.606994,311,44,42800,3066180001,BK29,Bensonhurst East,21,20,COMMUNITY SCHOOL DISTRICT 20,311,62
2020,370 FOUNTAIN AVENUE,NY,1019054,183408,-73.874537,40.67002,305,42,111800,3042780001,BK82,East New York,19,19,NULL,305,75
2020,237 7 AVENUE,NY,990192,183105,-73.97858,40.669255,306,39,15500,3010820001,BK37,Park Slope-Gowanus,15,15,NULL,306,78
2020,250 HOOPER STREET,NY,996521,196327,-73.955741,40.70554,301,33,52900,3022070002,BK72,Williamsburg,14,14,NULL,301,90
2020,50 AVENUE P,NY,987949,160421,-73.986678,40.606994,311,44,42800,3066180001,BK29,Bensonhurst East,21,20,COMMUNITY SCHOOL DISTRICT 20,311,62
2020,125 STUYVESANT AVENUE,NY,1003037,191204,-73.932254,40.691467,303,36,29100,3016160001,BK35,Stuyvesant Heights,16,16,COMMUNITY SCHOOL DISTRICT 16,303,81
2020,424 LEONARD STREET,NY,998683,201530,-73.947932,40.719818,301,33,49900,3027120001,BK76,Greenpoint,14,84,OFFICE OF CHARTER SCHOOLS,301,94
2020,8310 21ST AVENUE,NY,985615,159687,-73.995084,40.60498,311,47,28800,3063290032,BK28,Bensonhurst West,21,21,NULL,311,62
2020,100 CLERMONT AVENUE,NY,992113,192314,-73.971644,40.69453,302,35,18700,3020450011,BK68,Fort Greene,13,13,COMMUNITY SCHOOL DISTRICT 13,302,88
2020,791 EMPIRE BOULEVARD,NY,1002074,181183,-73.935753,40.663964,309,35,35500,3014230014,BK63,Crown Heights South,17,84,OFFICE OF CHARTER SCHOOLS,309,71
2020,424 LEONARD STREET,NY,998683,201530,-73.947932,40.719818,301,33,49900,3027120001,BK76,Greenpoint,14,84,OFFICE OF CHARTER SCHOOLS,301,94
2020,424 LEONARD STREET,NY,998683,201530,-73.947932,40.719818,301,33,49900,3027120001,BK76,Greenpoint,14,84,OFFICE OF CHARTER SCHOOLS,301,94
2020,226 BRISTOL STREET,NY,1008635,181773,-73.912102,40.665568,316,41,92400,3035410001,BK81,Brownsville,23,23,NULL,316,73
2020,173 CONOVER STREET,NY,980298,186209,-74.014363,40.677968,306,38,5300,3005750003,BK33,Carroll Gardens-Columbia Street-Red Hook,15,15,NULL,306,76
2020,545 WILLOUGHBY AVENUE,NY,998876,192295,-73.947256,40.69447,303,36,25901,3017590013,BK75,Bedford,14,84,OFFICE OF CHARTER SCHOOLS,303,79
2020,241 EMERSON PLACE,NY,995028,191129,-73.961134,40.691275,302,35,19300,3019230001,BK69,Clinton Hill,13,84,OFFICE OF CHARTER SCHOOLS,302,88
2020,850 KENT AVENUE,NY,995342,192631,-73.959999,40.695397,303,33,123700,3018970013,BK75,Bedford,14,84,OFFICE OF CHARTER SCHOOLS,303,79
2020,655 PARKSIDE AVENUE,NY,997686,178433,-73.951575,40.656423,309,40,80200,3050500051,BK60,Prospect Lefferts Gardens-Wingate,17,84,OFFICE OF CHARTER SCHOOLS,309,71
2020,443 ST MARKS AVENUE,NY,995319,185965,-73.960093,40.6771,308,35,30500,3011480050,BK61,Crown Heights North,17,17,COMMUNITY SCHOOL DISTRICT 17,308,77
2020,3002 FORT HAMILTON PARKWAY,NY,990155,175322,-73.97872,40.647893,307,39,50000,3053160001,BK40,Windsor Terrace,15,84,OFFICE OF CHARTER SCHOOLS,307,72
2020,364 SACKMAN STREET,NY,1010565,182941,-73.90514,40.668768,316,41,90800,3037440009,BK81,Brownsville,23,84,OFFICE OF CHARTER SCHOOLS,316,73
2020,985 ROCKAWAY AVENUE,NY,1010148,178159,-73.906662,40.655644,316,42,92200,3036360007,BK81,Brownsville,23,84,OFFICE OF CHARTER SCHOOLS,316,73
2020,794 MONROE STREET,NY,1005210,189979,-73.924422,40.6881,303,41,38500,3016430036,BK35,Stuyvesant Heights,16,84,OFFICE OF CHARTER SCHOOLS,303,81
2020,64 AVENUE X,NY,989270,153527,-73.981925,40.58807,313,47,30800,3071850020,BK26,Gravesend,21,75,CITYWIDE SPECIAL EDUCATION,313,60
2020,790 EAST NEW YORK AVENUE,NY,1001919,180501,-73.936313,40.662092,309,41,87600,3048060001,BK60,Prospect Lefferts Gardens-Wingate,17,17,COMMUNITY SCHOOL DISTRICT 17,309,71
2020,1070 EAST 104 STREET,NY,1014000,173970,-73.892797,40.644134,318,46,98600,3082300001,BK50,Canarsie,18,84,OFFICE OF CHARTER SCHOOLS,318,69
2020,72 VERONICA PLACE,NY,997159,175492,-73.95348,40.648352,317,40,79400,3051100025,BK95,Erasmus,17,84,OFFICE OF CHARTER SCHOOLS,317,67
2020,2865 WEST 19TH STREET,NY,988302,149485,-73.985413,40.576976,313,47,32600,3070200039,BK21,Seagate-Coney Island,21,21,NULL,313,60
2020,27 HUNTINGTON STREET,NY,982821,186259,-74.005151,40.677914,306,38,5900,3005250001,BK33,Carroll Gardens-Columbia Street-Red Hook,15,84,OFFICE OF CHARTER SCHOOLS,306,76
2020,856 QUINCY STREET,NY,1005025,190514,-73.925087,40.689569,303,41,38700,3016330058,BK35,Stuyvesant Heights,16,84,OFFICE OF CHARTER SCHOOLS,303,81
2020,231 PALMETTO STREET,NY,1007760,192814,-73.915217,40.695875,304,37,43300,3033430001,BK77,Bushwick North,32,84,OFFICE OF CHARTER SCHOOLS,304,83
2020,700 PARK AVENUE,NY,998623,193354,-73.948166,40.697377,303,36,25700,3017390011,BK75,Bedford,14,84,OFFICE OF CHARTER SCHOOLS,303,79
2020,9301 AVENUE B,NY,1008035,176699,-73.914282,40.651642,317,42,93000,3047530001,BK96,Rugby-Remsen Village,18,84,OFFICE OF CHARTER SCHOOLS,317,67
2020,1501 PITKIN AVENUE,NY,1006964,182876,-73.918123,40.668608,316,41,90000,0,BK81,Brownsville,23,84,OFFICE OF CHARTER SCHOOLS,316,73
2020,3000 AVENUE X,NY,1001848,155386,-73.936635,40.593157,315,48,62600,3074250002,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,22,84,OFFICE OF CHARTER SCHOOLS,315,61
2020,3000 AVENUE X,NY,1001848,155386,-73.936635,40.593157,315,48,62600,3074250002,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,22,84,OFFICE OF CHARTER SCHOOLS,315,61
2020,2635 LINDEN BOULEVARD,NY,1021107,183169,-73.867138,40.669356,305,42,120800,3044640025,BK82,East New York,19,84,OFFICE OF CHARTER SCHOOLS,305,75
2020,330 CROWN STREET,NY,998331,181834,-73.949243,40.665757,309,35,31900,3012970026,BK63,Crown Heights South,17,84,OFFICE OF CHARTER SCHOOLS,309,71
2020,188 ROCHESTER AVENUE,NY,1003968,184371,-73.928917,40.67271,308,36,34700,3013670022,BK61,Crown Heights North,17,84,OFFICE OF CHARTER SCHOOLS,308,77
2020,501 WEST AVENUE,NY,992025,151505,-73.972009,40.582518,313,47,35400,3072500025,BK23,West Brighton,21,84,OFFICE OF CHARTER SCHOOLS,313,60
2020,501 WEST AVENUE,NY,992025,151505,-73.972009,40.582518,313,47,35400,3072500025,BK23,West Brighton,21,84,OFFICE OF CHARTER SCHOOLS,313,60
2020,600 KINGSTON AVENUE,NY,999832,179253,-73.943839,40.658671,309,40,81000,3048110001,BK60,Prospect Lefferts Gardens-Wingate,17,17,NULL,309,71
2020,2186 MILL AVENUE,NY,1008041,162350,-73.914312,40.612258,318,46,69800,3084701091,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,22,84,OFFICE OF CHARTER SCHOOLS,318,63
2020,51 CHRISTOPHER AVENUE,NY,1010320,184197,-73.906018,40.672216,316,37,90800,3036930001,BK81,Brownsville,23,23,COMMUNITY SCHOOL DISTRICT 23,316,73
2020,1664 BENSON AVENUE,NY,982176,160328,-74.007469,40.606739,311,43,18000,3063990040,BK27,Bath Beach,20,20,COMMUNITY SCHOOL DISTRICT 20,311,62
2020,362 SCHERMERHORN STREET,NY,989844,189259,-73.979829,40.686147,302,33,3900,3001740001,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,15,15,COMMUNITY SCHOOL DISTRICT 15,302,84
2020,150 ALBANY AVENUE,NY,1001092,185533,-73.939282,40.675905,308,36,31100,3012160046,BK61,Crown Heights North,17,17,NULL,308,77
2020,101 PARK AVENUE,NY,990876,193278,-73.976104,40.697177,302,35,21100,3020280001,BK68,Fort Greene,13,84,OFFICE OF CHARTER SCHOOLS,302,88
2020,510 CLERMONT AVENUE,NY,992779,187959,-73.969248,40.682576,302,35,17900,3020080001,BK68,Fort Greene,13,75,CITYWIDE SPECIAL EDUCATION,302,88
2020,760 PROSPECT PLACE,NY,997687,184816,-73.951559,40.673943,308,36,31701,3012330026,BK61,Crown Heights North,17,84,OFFICE OF CHARTER SCHOOLS,308,77
2020,760 PROSPECT PLACE,NY,997687,184816,-73.951559,40.673943,308,36,31701,3012330026,BK61,Crown Heights North,17,84,OFFICE OF CHARTER SCHOOLS,308,77
2020,432 MONROE STREET,NY,1000652,189288,-73.940859,40.686213,303,36,27700,3018210001,BK35,Stuyvesant Heights,13,84,OFFICE OF CHARTER SCHOOLS,303,79
2020,500 19TH STREET,NY,989071,178349,-73.982624,40.656202,307,38,150200,3008890001,BK40,Windsor Terrace,15,84,OFFICE OF CHARTER SCHOOLS,307,72
2020,9719 FLATLANDS AVENUE,NY,1011882,173855,-73.900432,40.643834,318,46,97400,0,BK50,Canarsie,18,84,OFFICE OF CHARTER SCHOOLS,318,69
2020,528 RIDGEWOOD AVENUE,NY,1020461,189178,-73.869434,40.685852,305,37,118400,3041340020,BK83,Cypress Hills-City Line,19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,5404 TILDEN AVENUE,NY,1004898,175315,-73.925592,40.647851,317,45,94600,3047390001,BK96,Rugby-Remsen Village,18,18,COMMUNITY SCHOOL DISTRICT 18,317,67
2020,999 JAMAICA AVENUE,NY,1020493,191783,-73.869305,40.693002,305,37,118000,3040940001,BK99,park-cemetery-etc-Brooklyn,19,19,NULL,305,75
2020,1700 FULTON STREET,NY,1003221,186472,-73.931604,40.678478,303,36,27100,3017010001,BK61,Crown Heights North,16,16,NULL,303,81
2020,55 Willoughby Street,NY,987892,191549,-73.986867,40.692434,302,33,1100,3001470044,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,13,84,OFFICE OF CHARTER SCHOOLS,302,84
2020,330 ALABAMA AVENUE,NY,1012477,182658,-73.898249,40.667985,305,42,113400,3037680001,BK85,East New York (Pennsylvania Ave),19,84,OFFICE OF CHARTER SCHOOLS,305,75
2020,751 KNICKERBOCKER AVENUE,NY,1009507,192041,-73.90892,40.693748,304,37,43700,3033990001,BK77,Bushwick North,32,84,OFFICE OF CHARTER SCHOOLS,304,83
2020,60 EAST  94 STREET,NY,1004231,180975,-73.927979,40.663388,317,41,88200,3045950215,BK96,Rugby-Remsen Village,17,17,COMMUNITY SCHOOL DISTRICT 17,317,67
2020,1075 OCEAN VIEW AVENUE,NY,996512,150684,-73.955856,40.58026,313,48,61004,3087120056,BK19,Brighton Beach,21,75,CITYWIDE SPECIAL EDUCATION,313,60
2020,99 AVENUE P,NY,988419,160837,-73.984985,40.608135,311,44,43000,3065950033,BK29,Bensonhurst East,21,84,OFFICE OF CHARTER SCHOOLS,311,62
2020,350 LINWOOD STREET,NY,1016367,185988,-73.884211,40.677112,305,37,117000,3039690001,BK82,East New York,19,84,OFFICE OF CHARTER SCHOOLS,305,75
2020,51 CHRISTOPHER AVENUE,NY,1010320,184197,-73.906018,40.672216,316,37,90800,3036930001,BK81,Brownsville,23,84,OFFICE OF CHARTER SCHOOLS,316,73
2020,1137 HERKIMER STREET,NY,1007797,186347,-73.915106,40.678124,316,41,30100,3015500001,BK79,Ocean Hill,23,84,OFFICE OF CHARTER SCHOOLS,316,73
2020,832 MARCY AVENUE,NY,998707,188719,-73.947873,40.684654,303,36,24900,3018230038,BK75,Bedford,13,84,OFFICE OF CHARTER SCHOOLS,303,79
2020,1420 EAST  68 STREET,NY,1008426,165367,-73.912914,40.620537,318,46,69602,3083880002,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,22,84,OFFICE OF CHARTER SCHOOLS,318,63
2020,82 LEWIS AVENUE,NY,1001521,192372,-73.937717,40.694676,303,36,28300,3015910045,BK35,Stuyvesant Heights,16,84,OFFICE OF CHARTER SCHOOLS,303,81
2020,200 WOODBINE STREET,NY,1007777,191964,-73.915159,40.693542,304,37,41500,3033600001,BK78,Bushwick South,32,84,OFFICE OF CHARTER SCHOOLS,304,83
2020,818 SCHENCK AVENUE,NY,1016581,179782,-73.883469,40.660077,305,42,110400,3043540026,BK82,East New York,19,84,OFFICE OF CHARTER SCHOOLS,305,75
2020,800 VAN SICLEN AVE,NY,1015961,179729,-73.885704,40.659934,305,42,110400,3043490050,BK82,East New York,19,84,OFFICE OF CHARTER SCHOOLS,305,75
2020,300 ADELPHI STREET,NY,992161,190215,-73.971474,40.688769,302,35,18100,3021030004,BK68,Fort Greene,13,84,OFFICE OF CHARTER SCHOOLS,302,88
2020,465 EAST  29 STREET,NY,998409,172070,-73.948982,40.638957,317,45,82800,3052160069,BK95,Erasmus,22,84,OFFICE OF CHARTER SCHOOLS,317,67
2020,259 PARKVILLE AVENUE,NY,992608,169587,-73.969887,40.632149,314,40,48200,3054240029,BK42,Flatbush,22,84,OFFICE OF CHARTER SCHOOLS,314,70
2020,1400 LINDEN BOULEVARD,NY,1009683,177746,-73.908341,40.65452,316,42,92200,0,BK81,Brownsville,18,84,OFFICE OF CHARTER SCHOOLS,316,73
2020,601 PARKSIDE AVENUE,NY,997066,178379,-73.95381,40.656276,309,40,80200,3050490055,BK60,Prospect Lefferts Gardens-Wingate,17,84,OFFICE OF CHARTER SCHOOLS,309,71
2020,475 EAST   57 STREET,NY,1005693,173872,-73.922733,40.643897,317,45,94600,0,BK96,Rugby-Remsen Village,18,84,OFFICE OF CHARTER SCHOOLS,317,67
2020,77 Sands Street,NY,987744,194462,-73.987399,40.70043,302,33,13,3000770001,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,13,84,OFFICE OF CHARTER SCHOOLS,302,84
2020,1962-84 LINDEN BLVD.,NY,1015110,178976,-73.888775,40.65787,305,42,110400,3043480001,BK82,East New York,19,84,OFFICE OF CHARTER SCHOOLS,305,75
2020,2525 HARING STREET,NY,1001300,154648,-73.93861,40.591132,315,48,59600,3074470001,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,22,75,CITYWIDE SPECIAL EDUCATION,315,61
2020,4004 4 AVENUE,NY,982142,176864,-74.007596,40.652127,307,38,8200,3007130020,BK32,Sunset Park West,15,15,COMMUNITY SCHOOL DISTRICT 15,307,72
2020,713 CATON AVENUE,NY,991680,175344,-73.973363,40.647598,307,39,50400,3053210064,BK40,Windsor Terrace,15,15,COMMUNITY SCHOOL DISTRICT 15,307,72
2020,601 PARKSIDE AVENUE,NY,997066,178379,-73.95381,40.656276,309,40,80200,3050490055,BK60,Prospect Lefferts Gardens-Wingate,17,84,OFFICE OF CHARTER SCHOOLS,309,71
2020,1104 FULTON STREET,NY,996223,187423,-73.956832,40.681102,303,36,227,3020160030,BK69,Clinton Hill,13,84,OFFICE OF CHARTER SCHOOLS,303,79
2020,139 MENAHAN STREET,NY,1006530,192849,-73.919653,40.695975,304,37,41900,3033060015,BK78,Bushwick South,32,84,OFFICE OF CHARTER SCHOOLS,304,83
2020,787 LAFAYETTE AVENUE,NY,1000681,191204,-73.940749,40.691472,303,36,28100,3017870014,BK35,Stuyvesant Heights,16,84,OFFICE OF CHARTER SCHOOLS,303,79
2020,15 SNYDER AVENUE,NY,996043,175651,-73.957501,40.64879,314,40,79400,3051030101,BK95,Erasmus,17,84,OFFICE OF CHARTER SCHOOLS,314,70
2020,21 HINCKLEY PLACE,NY,992295,174218,-73.97101,40.644861,312,40,49200,3053420006,BK41,Kensington-Ocean Parkway,15,22,COMMUNITY SCHOOL DISTRICT 22,312,66
2020,21 HINCKLEY PLACE,NY,992295,174218,-73.97101,40.644861,312,40,49200,3053420006,BK41,Kensington-Ocean Parkway,15,22,COMMUNITY SCHOOL DISTRICT 22,312,66
2020,125 STUYVESANT AVENUE,NY,1003037,191204,-73.932254,40.691467,303,36,29100,3016160001,BK35,Stuyvesant Heights,16,84,OFFICE OF CHARTER SCHOOLS,303,81
2020,1870 Stillwell Avenue,NY,988042,158167,-73.986345,40.600808,311,47,298,3068520018,BK29,Bensonhurst East,21,84,OFFICE OF CHARTER SCHOOLS,311,62
2020,736 48TH STREET,NY,983055,173545,-74.004306,40.643018,307,38,108,3007770001,BK34,Sunset Park East,15,15,COMMUNITY SCHOOL DISTRICT 15,307,72
2020,130 ROCHESTER AVENUE,NY,1004035,185020,-73.928673,40.674491,308,36,30700,3013550023,BK61,Crown Heights North,16,16,COMMUNITY SCHOOL DISTRICT 16,308,77
2020,590 SHEFFIELD AVENUE,NY,1013415,180567,-73.894877,40.662243,305,42,112800,3038380018,BK85,East New York (Pennsylvania Ave),19,19,COMMUNITY SCHOOL DISTRICT 19,305,75
2020,396 GRANT AVENUE,NY,1021119,187478,-73.867071,40.681183,305,37,118600,3041740067,BK83,Cypress Hills-City Line,19,84,OFFICE OF CHARTER SCHOOLS,305,75
2020,77 Sands Street,NY,987744,194462,-73.987399,40.70043,302,33,13,3000770001,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,13,84,OFFICE OF CHARTER SCHOOLS,302,84
2020,250 BLAKE AVENUE,NY,1009137,181663,-73.910292,40.665264,316,41,92400,3035600018,BK81,Brownsville,23,84,OFFICE OF CHARTER SCHOOLS,316,73
2020,250 BLAKE AVENUE,NY,1009137,181663,-73.910292,40.665264,316,41,92400,3035600018,BK81,Brownsville,23,84,OFFICE OF CHARTER SCHOOLS,316,73
2020,105 TECH PLACE,NY,988103,192646,-73.986105,40.695444,302,33,1300,3001310001,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,13,13,COMMUNITY SCHOOL DISTRICT 13,302,84
2020,105 TECH PLACE,NY,988103,192646,-73.986105,40.695444,302,33,1300,3001310001,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,13,13,COMMUNITY SCHOOL DISTRICT 13,302,84
2020,475 EAST   57 STREET,NY,1005693,173872,-73.922733,40.643897,317,45,94600,0,BK96,Rugby-Remsen Village,18,84,OFFICE OF CHARTER SCHOOLS,317,67
2020,3002 FORT HAMILTON PARKWAY,NY,990155,175322,-73.97872,40.647893,307,39,50000,3053160001,BK40,Windsor Terrace,15,84,OFFICE OF CHARTER SCHOOLS,307,72
2020,396 GRANT AVENUE,NY,1021119,187478,-73.867071,40.681183,305,37,118600,3041740067,BK83,Cypress Hills-City Line,19,84,OFFICE OF CHARTER SCHOOLS,305,75
2020,5323 5 AVENUE,NY,980895,173494,-74.012089,40.642877,307,38,4001,3008160001,BK34,Sunset Park East,15,84,OFFICE OF CHARTER SCHOOLS,307,72
2020,870 ALBANY AVENUE,NY,1000980,177068,-73.939706,40.652671,317,41,81400,3048770001,BK91,East Flatbush-Farragut,18,84,OFFICE OF CHARTER SCHOOLS,317,67
2020,870 ALBANY AVENUE,NY,1000980,177068,-73.939706,40.652671,317,41,81400,3048770001,BK91,East Flatbush-Farragut,18,84,OFFICE OF CHARTER SCHOOLS,317,67
2020,473 53 STREET,NY,980881,173811,-74.01214,40.643747,307,38,1001,3008070046,BK32,Sunset Park West,15,84,OFFICE OF CHARTER SCHOOLS,307,72
2020,6214 4TH AVENUE,NY,978604,172271,-74.020343,40.639518,307,38,7200,3057990038,BK32,Sunset Park West,20,20,COMMUNITY SCHOOL DISTRICT 20,307,72
2020,8 HENRY STREET,NY,984949,198878,-73.997478,40.71255,103,1,2700,1002790040,MN27,Chinatown,2,2,COMMUNITY SCHOOL DISTRICT 02,103,5
2020,122 HENRY STREET,NY,986600,199008,-73.991523,40.712907,103,1,600,1002730001,MN28,Lower East Side,2,2,COMMUNITY SCHOOL DISTRICT 02,103,7
2020,490 HUDSON STREET,NY,982601,206184,-74.005949,40.732603,102,3,7300,1005850041,MN23,West Village,2,2,COMMUNITY SCHOOL DISTRICT 02,102,6
2020,500 WEST 160 STREET,NY,1000412,243451,-73.941594,40.834877,112,7,24500,1021180022,MN36,Washington Heights South,6,6,COMMUNITY SCHOOL DISTRICT 06,112,33
2020,3703 TENTH AVENUE,NY,1005750,251746,-73.922277,40.857633,112,10,29900,1021500030,MN01,Marble Hill-Inwood,6,6,COMMUNITY SCHOOL DISTRICT 06,112,34
2020,45 EAST  81 STREET,NY,995210,222630,-73.960427,40.777737,108,4,14200,1014930021,MN40,Upper East Side-Carnegie Hill,2,2,COMMUNITY SCHOOL DISTRICT 02,108,19
2020,160 EAST 120 STREET,NY,1001035,230969,-73.939374,40.800616,111,8,19600,1017680021,MN34,East Harlem North,4,4,COMMUNITY SCHOOL DISTRICT 04,111,25
2020,465 WEST 167 STREET,NY,1001789,245040,-73.936614,40.839235,112,10,24900,1021120001,MN36,Washington Heights South,6,6,COMMUNITY SCHOOL DISTRICT 06,112,33
2020,100 WEST  84 STREET,NY,991379,225360,-73.974256,40.785234,107,6,16900,1012140029,MN12,Upper West Side,3,3,COMMUNITY SCHOOL DISTRICT 03,107,20
2020,2581 7TH AVENUE,NY,1001653,239605,-73.9371,40.8243,110,9,23600,1020160100,MN03,Central Harlem North-Polo Grounds,5,5,COMMUNITY SCHOOL DISTRICT 05,110,32
